2022-08-31 12:11:12.071 *** Start program *** Start program
2022-08-31 12:11:20.359 *** Open case *** /Applications/XAMPP/xamppfiles/htdocs/20220722_Eric_Yang
2022-08-31 12:11:25.135 *** Open processed data
2022-08-31 12:11:25.136 *** Preload all statistics at once.
2022-08-31 12:11:25.683 *** Nuclei stat data loaded, took 0.55 seconds. Total number of nuclei: 670699
2022-08-31 12:12:21.040 *** Mouse movement (LeftButton) ***  Mouse coords: (831, 314) (95838, 42178)
2022-08-31 12:12:21.056 *** Mouse movement (LeftButton) ***  Mouse coords: (827, 305) (95839, 42176)
2022-08-31 12:12:21.076 *** Mouse movement (LeftButton) ***  Mouse coords: (823, 299) (95838, 42180)
2022-08-31 12:12:21.093 *** Mouse movement (LeftButton) ***  Mouse coords: (820, 293) (95839, 42180)
2022-08-31 12:12:21.110 *** Mouse movement (LeftButton) ***  Mouse coords: (819, 292) (95842, 42186)
2022-08-31 12:12:21.127 *** Mouse movement (LeftButton) ***  Mouse coords: (819, 291) (95843, 42186)
2022-08-31 12:12:21.144 *** Mouse movement (LeftButton) ***  Mouse coords: (819, 291) (95843, 42187)
2022-08-31 12:12:31.747 *** Mouse movement (LeftButton) ***  Mouse coords: (954, 175) (96002, 42050)
2022-08-31 12:12:31.835 *** Mouse movement (LeftButton) ***  Mouse coords: (954, 175) (96002, 42050)
2022-08-31 12:12:31.856 *** Mouse movement (LeftButton) ***  Mouse coords: (952, 175) (96000, 42050)
2022-08-31 12:12:31.873 *** Mouse movement (LeftButton) ***  Mouse coords: (946, 175) (95995, 42050)
2022-08-31 12:12:31.890 *** Mouse movement (LeftButton) ***  Mouse coords: (938, 175) (95993, 42050)
2022-08-31 12:12:31.919 *** Mouse movement (LeftButton) ***  Mouse coords: (926, 175) (95987, 42050)
2022-08-31 12:12:31.937 *** Mouse movement (LeftButton) ***  Mouse coords: (910, 175) (95984, 42050)
2022-08-31 12:12:31.954 *** Mouse movement (LeftButton) ***  Mouse coords: (890, 175) (95978, 42050)
2022-08-31 12:12:31.969 *** Mouse movement (LeftButton) ***  Mouse coords: (865, 175) (95972, 42050)
2022-08-31 12:12:31.988 *** Mouse movement (LeftButton) ***  Mouse coords: (842, 175) (95975, 42050)
2022-08-31 12:12:32.004 *** Mouse movement (LeftButton) ***  Mouse coords: (830, 175) (95988, 42050)
2022-08-31 12:12:32.022 *** Mouse movement (LeftButton) ***  Mouse coords: (818, 175) (95988, 42050)
2022-08-31 12:12:32.041 *** Mouse movement (LeftButton) ***  Mouse coords: (810, 175) (95993, 42050)
2022-08-31 12:12:32.057 *** Mouse movement (LeftButton) ***  Mouse coords: (805, 175) (95996, 42050)
2022-08-31 12:12:32.076 *** Mouse movement (LeftButton) ***  Mouse coords: (804, 175) (96001, 42050)
2022-08-31 12:12:32.095 *** Mouse movement (LeftButton) ***  Mouse coords: (804, 175) (96002, 42050)
2022-08-31 12:12:32.118 *** Mouse movement (LeftButton) ***  Mouse coords: (803, 175) (96000, 42050)
2022-08-31 12:12:32.142 *** Mouse movement (LeftButton) ***  Mouse coords: (803, 175) (96002, 42050)
2022-08-31 12:12:32.972 *** Interactive label *** (double click) click on screen. screen: (915, 330); slide: (96134, 42233). case_id: 20220722_Eric_Yang, slide_id: 3BQMJY_44661.svs, Nuclei index selected: 405442
2022-08-31 12:12:33.186 *** Interactive label *** Apply to case start.
2022-08-31 12:12:33.897 *** Mouse movement (LeftButton) ***  Mouse coords: (892, 664) (96107, 42627)
2022-08-31 12:12:41.085 *** Program closed.
