2022-07-31 20:46:21.116 *** Mouse movement ***  Mouse coords: (522, 793) (103476, 31020)
2022-07-31 20:46:24.026 *** Mouse movement ***  Mouse coords: (268, 66) (111916, 25918)
2022-07-31 20:46:26.197 *** Mouse movement ***  Mouse coords: (94, 50) (37889, 19128)
2022-07-31 20:46:28.506 *** Mouse movement ***  Mouse coords: (110, 41) (44725, 15312)
2022-07-31 20:46:33.883 *** Mouse movement ***  Mouse coords: (128, 150) (52308, 61564)
2022-07-31 20:46:42.794 *** Mouse movement ***  Mouse coords: (103, 145) (41692, 59463)
2022-07-31 20:49:24.305 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:24.540 *** Keyboard input *** key pressed: key: 83; text: "s"
2022-07-31 20:49:25.656 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:25.729 *** Keyboard input *** key pressed: key: 83; text: "s"
2022-07-31 20:49:25.899 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:26.038 *** Keyboard input *** key pressed: key: 83; text: "s"
2022-07-31 20:49:26.106 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:26.312 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:26.451 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:27.345 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:27.474 *** Keyboard input *** key pressed: key: 83; text: "s"
2022-07-31 20:49:27.650 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:27.909 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:28.044 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:28.210 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:30.487 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:30.653 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:30.833 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:31.752 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:31.929 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:32.083 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:32.247 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:34.212 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:34.364 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:34.534 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:34.703 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:34.891 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:35.061 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:35.236 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:36.537 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:36.702 *** Keyboard input *** key pressed: key: 65; text: "a"
2022-07-31 20:49:36.872 *** Keyboard input *** key pressed: key: 65; text: "a"
