2022-11-07 14:53:27.625 *** Start program *** Start program
2022-11-07 14:53:42.812 *** Open case *** /Users/zhihuang/Desktop/S4325
2022-11-07 14:53:45.273 *** Open processed data
2022-11-07 14:53:45.273 *** Preload all statistics at once.
2022-11-07 14:53:46.455 *** Nuclei stat data loaded, took 1.18 seconds. Total number of nuclei: 793467
2022-11-07 15:29:09.062 *** Mouse movement (LeftButton) ***  Mouse coords: (620, 523) (47490, 23484)
2022-11-07 15:29:10.562 *** Mouse movement (LeftButton) ***  Mouse coords: (744, 251) (48252, 22943)
2022-11-07 15:29:10.677 *** Mouse movement (LeftButton) ***  Mouse coords: (744, 258) (48252, 22976)
2022-11-07 15:29:10.705 *** Mouse movement (LeftButton) ***  Mouse coords: (744, 294) (48252, 23094)
2022-11-07 15:29:10.737 *** Mouse movement (LeftButton) ***  Mouse coords: (744, 358) (48252, 23209)
2022-11-07 15:29:10.765 *** Mouse movement (LeftButton) ***  Mouse coords: (744, 388) (48252, 23070)
2022-11-07 15:29:10.787 *** Mouse movement (LeftButton) ***  Mouse coords: (750, 476) (48277, 23308)
2022-11-07 15:29:10.816 *** Mouse movement (LeftButton) ***  Mouse coords: (762, 575) (48301, 23352)
2022-11-07 15:29:10.840 *** Mouse movement (LeftButton) ***  Mouse coords: (766, 614) (48269, 23107)
2022-11-07 15:29:10.872 *** Mouse movement (LeftButton) ***  Mouse coords: (766, 630) (48252, 23013)
2022-11-07 15:29:10.912 *** Mouse movement (LeftButton) ***  Mouse coords: (767, 645) (48256, 23008)
2022-11-07 15:29:10.937 *** Mouse movement (LeftButton) ***  Mouse coords: (767, 645) (48252, 22947)
2022-11-07 15:29:10.985 *** Mouse movement (LeftButton) ***  Mouse coords: (767, 645) (48252, 22947)
2022-11-07 15:29:11.036 *** Mouse movement (LeftButton) ***  Mouse coords: (767, 645) (48252, 22947)
2022-11-07 15:29:12.712 *** Mouse movement (LeftButton) ***  Mouse coords: (797, 153) (48702, 22514)
2022-11-07 15:29:12.801 *** Mouse movement (LeftButton) ***  Mouse coords: (797, 153) (48702, 22514)
2022-11-07 15:29:12.834 *** Mouse movement (LeftButton) ***  Mouse coords: (797, 168) (48702, 22542)
2022-11-07 15:29:12.859 *** Mouse movement (LeftButton) ***  Mouse coords: (797, 178) (48702, 22533)
2022-11-07 15:29:12.882 *** Mouse movement (LeftButton) ***  Mouse coords: (797, 225) (48702, 22602)
2022-11-07 15:29:12.904 *** Mouse movement (LeftButton) ***  Mouse coords: (797, 267) (48702, 22593)
2022-11-07 15:29:12.930 *** Mouse movement (LeftButton) ***  Mouse coords: (797, 330) (48702, 22633)
2022-11-07 15:29:12.955 *** Mouse movement (LeftButton) ***  Mouse coords: (797, 387) (48702, 22621)
2022-11-07 15:29:12.991 *** Mouse movement (LeftButton) ***  Mouse coords: (799, 439) (48706, 22612)
2022-11-07 15:29:13.032 *** Mouse movement (LeftButton) ***  Mouse coords: (813, 485) (48728, 22601)
2022-11-07 15:29:13.062 *** Mouse movement (LeftButton) ***  Mouse coords: (822, 511) (48719, 22563)
2022-11-07 15:29:13.085 *** Mouse movement (LeftButton) ***  Mouse coords: (822, 512) (48702, 22516)
2022-11-07 15:29:13.113 *** Mouse movement (LeftButton) ***  Mouse coords: (823, 514) (48704, 22517)
2022-11-07 15:29:13.139 *** Mouse movement (LeftButton) ***  Mouse coords: (823, 515) (48702, 22516)
2022-11-07 15:29:13.165 *** Mouse movement (LeftButton) ***  Mouse coords: (823, 515) (48702, 22514)
2022-11-07 15:29:13.210 *** Mouse movement (LeftButton) ***  Mouse coords: (823, 515) (48702, 22514)
2022-11-07 15:29:13.248 *** Mouse movement (LeftButton) ***  Mouse coords: (823, 514) (48702, 22512)
2022-11-11 16:32:01.423 *** Mouse movement (LeftButton) ***  Mouse coords: (647, 403) (48300, 21993)
2022-11-11 16:32:03.184 *** Mouse movement (LeftButton) ***  Mouse coords: (598, 478) (48209, 22135)
2022-11-11 16:32:03.251 *** Mouse movement (LeftButton) ***  Mouse coords: (604, 497) (48220, 22171)
2022-11-11 16:32:03.323 *** Mouse movement (LeftButton) ***  Mouse coords: (609, 507) (48218, 22153)
2022-11-11 16:32:03.398 *** Mouse movement (LeftButton) ***  Mouse coords: (627, 524) (48243, 22167)
2022-11-11 16:32:03.430 *** Mouse movement (LeftButton) ***  Mouse coords: (628, 525) (48211, 22137)
2022-11-11 16:32:20.921 *** Mouse movement (LeftButton) ***  Mouse coords: (703, 541) (47676, 20282)
2022-11-11 16:32:20.995 *** Mouse movement (LeftButton) ***  Mouse coords: (703, 542) (47587, 20283)
2022-11-11 16:32:21.084 *** Mouse movement (LeftButton) ***  Mouse coords: (666, 524) (44283, 18585)
2022-11-11 16:32:21.163 *** Mouse movement (LeftButton) ***  Mouse coords: (387, 187) (22670, -9902)
2022-11-11 16:32:21.194 *** Mouse movement (LeftButton) ***  Mouse coords: (383, 158) (47230, 17602)
2022-11-11 16:32:21.248 *** Mouse movement (LeftButton) ***  Mouse coords: (383, 158) (47587, 20192)
2022-11-11 16:32:21.305 *** Mouse movement (LeftButton) ***  Mouse coords: (384, 158) (47676, 20192)
2022-11-11 16:32:21.413 *** Mouse movement (LeftButton) ***  Mouse coords: (393, 163) (48391, 20638)
2022-11-11 16:32:21.468 *** Mouse movement (LeftButton) ***  Mouse coords: (413, 181) (49373, 21800)
2022-11-11 16:32:21.502 *** Mouse movement (LeftButton) ***  Mouse coords: (414, 182) (47676, 20281)
2022-11-11 16:32:23.755 *** Mouse movement (LeftButton) ***  Mouse coords: (681, 545) (43742, 18251)
2022-11-11 16:32:23.899 *** Mouse movement (LeftButton) ***  Mouse coords: (681, 545) (43742, 18251)
2022-11-11 16:32:23.942 *** Mouse movement (LeftButton) ***  Mouse coords: (646, 492) (39300, 11525)
2022-11-11 16:32:23.985 *** Mouse movement (LeftButton) ***  Mouse coords: (597, 420) (37524, 9113)
2022-11-11 16:32:24.030 *** Mouse movement (LeftButton) ***  Mouse coords: (588, 405) (42600, 16348)
2022-11-11 16:32:24.076 *** Mouse movement (LeftButton) ***  Mouse coords: (586, 403) (43488, 17997)
2022-11-11 16:32:24.257 *** Mouse movement (LeftButton) ***  Mouse coords: (586, 403) (43742, 18251)
2022-11-11 16:32:24.300 *** Mouse movement (LeftButton) ***  Mouse coords: (586, 403) (43742, 18251)
2022-11-11 16:32:26.003 *** Mouse movement (LeftButton) ***  Mouse coords: (622, 409) (48311, 19012)
2022-11-11 16:32:28.303 *** Mouse movement (LeftButton) ***  Mouse coords: (563, 426) (40823, 21170)
2022-11-11 16:32:34.745 *** Mouse movement (LeftButton) ***  Mouse coords: (703, 338) (46323, 24251)
2022-11-11 16:32:34.800 *** Mouse movement (LeftButton) ***  Mouse coords: (699, 339) (46308, 24254)
2022-11-11 16:32:34.918 *** Mouse movement (LeftButton) ***  Mouse coords: (530, 470) (45812, 24644)
2022-11-11 16:32:34.960 *** Mouse movement (LeftButton) ***  Mouse coords: (470, 519) (46140, 24399)
