2022-09-10 21:46:27.525 *** Start program *** Start program
2022-09-10 21:46:46.644 *** Open case *** /home/zhihuang/Desktop/A14
2022-09-10 21:46:48.987 *** Open processed data
2022-09-10 21:46:48.987 *** Preload all statistics at once.
2022-09-10 21:46:51.696 *** Nuclei stat data loaded, took 2.71 seconds. Total number of nuclei: 2755531
2022-09-10 21:47:21.500 *** Mouse movement (LeftButton) ***  Mouse coords: (617, 245) (24201, 51516)
2022-09-10 21:47:21.517 *** Mouse movement (LeftButton) ***  Mouse coords: (632, 259) (24249, 51560)
2022-09-10 21:47:21.533 *** Mouse movement (LeftButton) ***  Mouse coords: (660, 284) (24338, 51640)
2022-09-10 21:47:21.550 *** Mouse movement (LeftButton) ***  Mouse coords: (692, 311) (24440, 51726)
2022-09-10 21:47:21.567 *** Mouse movement (LeftButton) ***  Mouse coords: (721, 334) (24532, 51799)
2022-09-10 21:47:21.584 *** Mouse movement (LeftButton) ***  Mouse coords: (736, 348) (24580, 51843)
2022-09-10 21:47:21.600 *** Mouse movement (LeftButton) ***  Mouse coords: (739, 350) (24590, 51850)
2022-09-10 21:47:21.653 *** Mouse movement (LeftButton) ***  Mouse coords: (739, 351) (24590, 51853)
2022-09-10 21:47:21.665 *** Mouse movement (LeftButton) ***  Mouse coords: (739, 352) (24590, 51856)
2022-09-10 21:47:21.674 *** Mouse movement (LeftButton) ***  Mouse coords: (739, 353) (24590, 51859)
2022-09-10 21:47:21.684 *** Mouse movement (LeftButton) ***  Mouse coords: (739, 354) (24590, 51863)
2022-09-10 21:47:21.700 *** Mouse movement (LeftButton) ***  Mouse coords: (739, 355) (24590, 51866)
2022-09-10 21:47:21.717 *** Mouse movement (LeftButton) ***  Mouse coords: (739, 357) (24590, 51872)
2022-09-10 21:47:21.734 *** Mouse movement (LeftButton) ***  Mouse coords: (738, 361) (24586, 51885)
2022-09-10 21:47:21.751 *** Mouse movement (LeftButton) ***  Mouse coords: (737, 367) (24583, 51904)
2022-09-10 21:47:21.767 *** Mouse movement (LeftButton) ***  Mouse coords: (737, 372) (24583, 51920)
2022-09-10 21:47:21.784 *** Mouse movement (LeftButton) ***  Mouse coords: (735, 378) (24577, 51939)
2022-09-10 21:47:21.801 *** Mouse movement (LeftButton) ***  Mouse coords: (735, 383) (24577, 51955)
2022-09-10 21:47:21.817 *** Mouse movement (LeftButton) ***  Mouse coords: (733, 386) (24571, 51964)
2022-09-10 21:47:21.835 *** Mouse movement (LeftButton) ***  Mouse coords: (732, 389) (24567, 51974)
2022-09-10 21:47:21.850 *** Mouse movement (LeftButton) ***  Mouse coords: (729, 393) (24558, 51987)
2022-09-10 21:47:21.866 *** Mouse movement (LeftButton) ***  Mouse coords: (726, 397) (24548, 51999)
2022-09-10 21:47:21.883 *** Mouse movement (LeftButton) ***  Mouse coords: (724, 399) (24542, 52006)
2022-09-10 21:47:21.900 *** Mouse movement (LeftButton) ***  Mouse coords: (721, 401) (24532, 52012)
2022-09-10 21:47:21.918 *** Mouse movement (LeftButton) ***  Mouse coords: (719, 402) (24526, 52015)
2022-09-10 21:47:21.934 *** Mouse movement (LeftButton) ***  Mouse coords: (717, 403) (24520, 52019)
2022-09-10 21:47:21.963 *** Mouse movement (LeftButton) ***  Mouse coords: (717, 404) (24520, 52022)
2022-09-10 21:47:21.970 *** Mouse movement (LeftButton) ***  Mouse coords: (716, 404) (24516, 52022)
2022-09-10 21:47:21.984 *** Mouse movement (LeftButton) ***  Mouse coords: (714, 404) (24510, 52022)
2022-09-10 21:47:22.000 *** Mouse movement (LeftButton) ***  Mouse coords: (712, 405) (24504, 52025)
2022-09-10 21:47:22.017 *** Mouse movement (LeftButton) ***  Mouse coords: (710, 406) (24497, 52028)
2022-09-10 21:47:22.033 *** Mouse movement (LeftButton) ***  Mouse coords: (709, 407) (24494, 52031)
2022-09-10 21:47:22.050 *** Mouse movement (LeftButton) ***  Mouse coords: (708, 407) (24491, 52031)
2022-09-10 21:47:22.096 *** Mouse movement (LeftButton) ***  Mouse coords: (707, 407) (24488, 52031)
2022-09-10 21:47:22.112 *** Mouse movement (LeftButton) ***  Mouse coords: (706, 407) (24485, 52031)
2022-09-10 21:47:22.121 *** Mouse movement (LeftButton) ***  Mouse coords: (706, 408) (24485, 52034)
2022-09-10 21:47:22.133 *** Mouse movement (LeftButton) ***  Mouse coords: (705, 408) (24481, 52034)
2022-09-10 21:47:23.311 *** Interactive label *** Apply to case start.
2022-09-10 21:47:34.909 *** Interactive label *** Apply to case done.
2022-09-10 21:47:40.560 *** Interactive label *** Apply to case finish overlay create.
2022-09-10 21:47:44.100 *** Interactive label *** Review annotations/active learning start.
2022-09-10 21:48:51.888 *** Program closed.
